ZIP Code,State Abbr,REEDS-GEA,BA,PADD,Technobasin,cambium_gea
62330,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62334,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62336,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62338,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62339,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62340,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62341,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62343,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62344,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62345,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62346,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62347,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62348,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62349,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62351,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62352,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62353,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62354,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62355,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62356,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62357,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62358,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62359,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62360,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62361,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62362,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62363,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62365,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62366,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62367,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62370,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62373,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62374,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62375,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62376,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62378,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62379,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62380,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62401,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62410,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian,MISO_Central
62411,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62413,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian,MISO_Central
62414,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62417,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian,MISO_Central
62418,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62419,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian,MISO_Central
62420,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian,MISO_Central
62421,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian,MISO_Central
62422,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62423,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian,MISO_Central
62424,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62425,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian,MISO_Central
62426,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62427,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian,MISO_Central
62428,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian,MISO_Central
62431,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62432,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian,MISO_Central
62433,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian,MISO_Central
62434,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62436,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62438,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62439,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian,MISO_Central
62440,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian,MISO_Central
62441,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian,MISO_Central
62442,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian,MISO_Central
62443,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62444,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62445,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62446,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62447,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62448,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian,MISO_Central
62449,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian,MISO_Central
62450,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian,MISO_Central
62451,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian,MISO_Central
62452,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian,MISO_Central
62454,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian,MISO_Central
62458,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62459,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian,MISO_Central
62460,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian,MISO_Central
62461,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62462,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62463,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62464,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian,MISO_Central
62465,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62466,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian,MISO_Central
62467,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62468,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian,MISO_Central
62469,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62471,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62473,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62474,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian,MISO_Central
62475,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian,MISO_Central
62476,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian,MISO_Central
62477,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian,MISO_Central
62478,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian,MISO_Central
62479,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62480,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian,MISO_Central
62481,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Appalachian,MISO_Central
62501,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62510,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62512,IL,p82,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62513,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62514,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62515,IL,p82,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62517,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62518,IL,p82,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62519,IL,p82,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62520,IL,p82,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62521,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62522,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62523,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62524,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62525,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62526,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62530,IL,p82,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62531,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62532,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62533,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62534,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62535,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62536,IL,p82,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62537,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62538,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62539,IL,p82,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62540,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62541,IL,p82,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62543,IL,p82,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62544,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62545,IL,p82,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62546,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62547,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62548,IL,p82,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62549,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62550,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62551,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62553,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62554,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62555,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62556,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62557,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62558,IL,p82,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62560,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62561,IL,p82,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62563,IL,p82,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62565,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62567,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62568,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62570,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62571,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62572,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62573,IL,p83,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62601,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62610,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62611,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62612,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62613,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62615,IL,p82,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62617,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62618,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62621,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62622,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62624,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62625,IL,p82,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62626,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62627,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62628,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62629,IL,p82,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62630,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62631,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62633,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62634,IL,p82,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62635,IL,p82,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62638,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62639,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62640,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62642,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62643,IL,p82,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62644,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62649,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62650,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62651,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62655,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62656,IL,p82,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62659,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62660,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62661,IL,p82,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62662,IL,p82,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62663,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62664,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62665,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62666,IL,p82,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62667,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62668,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62670,IL,p82,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62671,IL,p82,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62672,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62673,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62674,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62675,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62677,IL,p82,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62681,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62682,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62683,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62684,IL,p82,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62685,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62688,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62689,IL,p82,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62690,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62691,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
62692,IL,p81,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma,MISO_Central
