release year,reeds,case,rate,Year,kg CO2 eq / MWh
2024,p23,mid-case,lrm,2052,302.86
2024,p23,mid-case,lrm,2053,332.94
2024,p24,mid-case,lrm,2024,608.38
2024,p24,mid-case,lrm,2025,541.2
2024,p24,mid-case,lrm,2026,474.02
2024,p24,mid-case,lrm,2027,406.84
2024,p24,mid-case,lrm,2028,339.66
2024,p24,mid-case,lrm,2029,272.48
2024,p24,mid-case,lrm,2030,205.3
2024,p24,mid-case,lrm,2031,202.4
2024,p24,mid-case,lrm,2032,199.5
2024,p24,mid-case,lrm,2033,196.6
2024,p24,mid-case,lrm,2034,193.7
2024,p24,mid-case,lrm,2035,190.8
2024,p24,mid-case,lrm,2036,169.58
2024,p24,mid-case,lrm,2037,148.36
2024,p24,mid-case,lrm,2038,127.14
2024,p24,mid-case,lrm,2039,105.92
2024,p24,mid-case,lrm,2040,84.7
2024,p24,mid-case,lrm,2041,86.22
2024,p24,mid-case,lrm,2042,87.74
2024,p24,mid-case,lrm,2043,89.26
2024,p24,mid-case,lrm,2044,90.78
2024,p24,mid-case,lrm,2045,92.3
2024,p24,mid-case,lrm,2046,122.38
2024,p24,mid-case,lrm,2047,152.46
2024,p24,mid-case,lrm,2048,182.54
2024,p24,mid-case,lrm,2049,212.62
2024,p24,mid-case,lrm,2050,242.7
2024,p24,mid-case,lrm,2051,272.78
2024,p24,mid-case,lrm,2052,302.86
2024,p24,mid-case,lrm,2053,332.94
2024,p25,mid-case,lrm,2024,240.44
2024,p25,mid-case,lrm,2025,234.2
2024,p25,mid-case,lrm,2026,227.96
2024,p25,mid-case,lrm,2027,221.72
2024,p25,mid-case,lrm,2028,215.48
2024,p25,mid-case,lrm,2029,209.24
2024,p25,mid-case,lrm,2030,203
2024,p25,mid-case,lrm,2031,196.22
2024,p25,mid-case,lrm,2032,189.44
2024,p25,mid-case,lrm,2033,182.66
2024,p25,mid-case,lrm,2034,175.88
2024,p25,mid-case,lrm,2035,169.1
2024,p25,mid-case,lrm,2036,152.42
2024,p25,mid-case,lrm,2037,135.74
2024,p25,mid-case,lrm,2038,119.06
2024,p25,mid-case,lrm,2039,102.38
2024,p25,mid-case,lrm,2040,85.7
2024,p25,mid-case,lrm,2041,88.4
2024,p25,mid-case,lrm,2042,91.1
2024,p25,mid-case,lrm,2043,93.8
2024,p25,mid-case,lrm,2044,96.5
2024,p25,mid-case,lrm,2045,99.2
2024,p25,mid-case,lrm,2046,128.02
2024,p25,mid-case,lrm,2047,156.84
2024,p25,mid-case,lrm,2048,185.66
2024,p25,mid-case,lrm,2049,214.48
2024,p25,mid-case,lrm,2050,243.3
2024,p25,mid-case,lrm,2051,272.12
2024,p25,mid-case,lrm,2052,300.94
2024,p25,mid-case,lrm,2053,329.76
2024,p26,mid-case,lrm,2024,240.44
2024,p26,mid-case,lrm,2025,234.2
2024,p26,mid-case,lrm,2026,227.96
2024,p26,mid-case,lrm,2027,221.72
2024,p26,mid-case,lrm,2028,215.48
2024,p26,mid-case,lrm,2029,209.24
2024,p26,mid-case,lrm,2030,203
2024,p26,mid-case,lrm,2031,196.22
2024,p26,mid-case,lrm,2032,189.44
2024,p26,mid-case,lrm,2033,182.66
2024,p26,mid-case,lrm,2034,175.88
2024,p26,mid-case,lrm,2035,169.1
2024,p26,mid-case,lrm,2036,152.42
2024,p26,mid-case,lrm,2037,135.74
2024,p26,mid-case,lrm,2038,119.06
2024,p26,mid-case,lrm,2039,102.38
2024,p26,mid-case,lrm,2040,85.7
2024,p26,mid-case,lrm,2041,88.4
2024,p26,mid-case,lrm,2042,91.1
2024,p26,mid-case,lrm,2043,93.8
2024,p26,mid-case,lrm,2044,96.5
2024,p26,mid-case,lrm,2045,99.2
2024,p26,mid-case,lrm,2046,128.02
2024,p26,mid-case,lrm,2047,156.84
2024,p26,mid-case,lrm,2048,185.66
2024,p26,mid-case,lrm,2049,214.48
2024,p26,mid-case,lrm,2050,243.3
2024,p26,mid-case,lrm,2051,272.12
2024,p26,mid-case,lrm,2052,300.94
2024,p26,mid-case,lrm,2053,329.76
2024,p27,mid-case,lrm,2024,296.3
2024,p27,mid-case,lrm,2025,283.9
2024,p27,mid-case,lrm,2026,271.5
2024,p27,mid-case,lrm,2027,259.1
2024,p27,mid-case,lrm,2028,246.7
2024,p27,mid-case,lrm,2029,234.3
2024,p27,mid-case,lrm,2030,221.9
2024,p27,mid-case,lrm,2031,215.16
2024,p27,mid-case,lrm,2032,208.42
2024,p27,mid-case,lrm,2033,201.68
2024,p27,mid-case,lrm,2034,194.94
2024,p27,mid-case,lrm,2035,188.2
2024,p27,mid-case,lrm,2036,162.12
2024,p27,mid-case,lrm,2037,136.04
2024,p27,mid-case,lrm,2038,109.96
2024,p27,mid-case,lrm,2039,83.88
2024,p27,mid-case,lrm,2040,57.8
2024,p27,mid-case,lrm,2041,62.4
2024,p27,mid-case,lrm,2042,67
2024,p27,mid-case,lrm,2043,71.6
2024,p27,mid-case,lrm,2044,76.2
2024,p27,mid-case,lrm,2045,80.8
2024,p27,mid-case,lrm,2046,113.86
2024,p27,mid-case,lrm,2047,146.92
2024,p27,mid-case,lrm,2048,179.98
2024,p27,mid-case,lrm,2049,213.04
2024,p27,mid-case,lrm,2050,246.1
2024,p27,mid-case,lrm,2051,279.16
2024,p27,mid-case,lrm,2052,312.22
2024,p27,mid-case,lrm,2053,345.28
2024,p28,mid-case,lrm,2024,296.3
2024,p28,mid-case,lrm,2025,283.9
2024,p28,mid-case,lrm,2026,271.5
2024,p28,mid-case,lrm,2027,259.1
2024,p28,mid-case,lrm,2028,246.7
2024,p28,mid-case,lrm,2029,234.3
2024,p28,mid-case,lrm,2030,221.9
2024,p28,mid-case,lrm,2031,215.16
2024,p28,mid-case,lrm,2032,208.42
2024,p28,mid-case,lrm,2033,201.68
2024,p28,mid-case,lrm,2034,194.94
2024,p28,mid-case,lrm,2035,188.2
2024,p28,mid-case,lrm,2036,162.12
2024,p28,mid-case,lrm,2037,136.04
2024,p28,mid-case,lrm,2038,109.96
2024,p28,mid-case,lrm,2039,83.88
2024,p28,mid-case,lrm,2040,57.8
2024,p28,mid-case,lrm,2041,62.4
2024,p28,mid-case,lrm,2042,67
2024,p28,mid-case,lrm,2043,71.6
2024,p28,mid-case,lrm,2044,76.2
2024,p28,mid-case,lrm,2045,80.8
2024,p28,mid-case,lrm,2046,113.86
2024,p28,mid-case,lrm,2047,146.92
2024,p28,mid-case,lrm,2048,179.98
2024,p28,mid-case,lrm,2049,213.04
2024,p28,mid-case,lrm,2050,246.1
2024,p28,mid-case,lrm,2051,279.16
2024,p28,mid-case,lrm,2052,312.22
2024,p28,mid-case,lrm,2053,345.28
2024,p29,mid-case,lrm,2024,296.3
2024,p29,mid-case,lrm,2025,283.9
2024,p29,mid-case,lrm,2026,271.5
2024,p29,mid-case,lrm,2027,259.1
2024,p29,mid-case,lrm,2028,246.7
2024,p29,mid-case,lrm,2029,234.3
2024,p29,mid-case,lrm,2030,221.9
2024,p29,mid-case,lrm,2031,215.16
2024,p29,mid-case,lrm,2032,208.42
2024,p29,mid-case,lrm,2033,201.68
2024,p29,mid-case,lrm,2034,194.94
2024,p29,mid-case,lrm,2035,188.2
2024,p29,mid-case,lrm,2036,162.12
2024,p29,mid-case,lrm,2037,136.04
2024,p29,mid-case,lrm,2038,109.96
2024,p29,mid-case,lrm,2039,83.88
2024,p29,mid-case,lrm,2040,57.8
2024,p29,mid-case,lrm,2041,62.4
2024,p29,mid-case,lrm,2042,67
2024,p29,mid-case,lrm,2043,71.6
2024,p29,mid-case,lrm,2044,76.2
2024,p29,mid-case,lrm,2045,80.8
2024,p29,mid-case,lrm,2046,113.86
2024,p29,mid-case,lrm,2047,146.92
2024,p29,mid-case,lrm,2048,179.98
2024,p29,mid-case,lrm,2049,213.04
2024,p29,mid-case,lrm,2050,246.1
2024,p29,mid-case,lrm,2051,279.16
2024,p29,mid-case,lrm,2052,312.22
2024,p29,mid-case,lrm,2053,345.28
2024,p30,mid-case,lrm,2024,296.3
2024,p30,mid-case,lrm,2025,283.9
2024,p30,mid-case,lrm,2026,271.5
2024,p30,mid-case,lrm,2027,259.1
2024,p30,mid-case,lrm,2028,246.7
2024,p30,mid-case,lrm,2029,234.3
2024,p30,mid-case,lrm,2030,221.9
2024,p30,mid-case,lrm,2031,215.16
2024,p30,mid-case,lrm,2032,208.42
2024,p30,mid-case,lrm,2033,201.68
2024,p30,mid-case,lrm,2034,194.94
2024,p30,mid-case,lrm,2035,188.2
2024,p30,mid-case,lrm,2036,162.12
2024,p30,mid-case,lrm,2037,136.04
2024,p30,mid-case,lrm,2038,109.96
2024,p30,mid-case,lrm,2039,83.88
2024,p30,mid-case,lrm,2040,57.8
2024,p30,mid-case,lrm,2041,62.4
2024,p30,mid-case,lrm,2042,67
2024,p30,mid-case,lrm,2043,71.6
2024,p30,mid-case,lrm,2044,76.2
2024,p30,mid-case,lrm,2045,80.8
2024,p30,mid-case,lrm,2046,113.86
2024,p30,mid-case,lrm,2047,146.92
2024,p30,mid-case,lrm,2048,179.98
2024,p30,mid-case,lrm,2049,213.04
2024,p30,mid-case,lrm,2050,246.1
2024,p30,mid-case,lrm,2051,279.16
2024,p30,mid-case,lrm,2052,312.22
2024,p30,mid-case,lrm,2053,345.28
2024,p31,mid-case,lrm,2024,296.92
2024,p31,mid-case,lrm,2025,280.2
2024,p31,mid-case,lrm,2026,263.48
2024,p31,mid-case,lrm,2027,246.76
2024,p31,mid-case,lrm,2028,230.04
2024,p31,mid-case,lrm,2029,213.32
2024,p31,mid-case,lrm,2030,196.6
2024,p31,mid-case,lrm,2031,187.5
2024,p31,mid-case,lrm,2032,178.4
2024,p31,mid-case,lrm,2033,169.3
2024,p31,mid-case,lrm,2034,160.2
2024,p31,mid-case,lrm,2035,151.1
2024,p31,mid-case,lrm,2036,129.76
2024,p31,mid-case,lrm,2037,108.42
2024,p31,mid-case,lrm,2038,87.08
2024,p31,mid-case,lrm,2039,65.74
2024,p31,mid-case,lrm,2040,44.4
2024,p31,mid-case,lrm,2041,45.64
2024,p31,mid-case,lrm,2042,46.88
2024,p31,mid-case,lrm,2043,48.12
2024,p31,mid-case,lrm,2044,49.36
2024,p31,mid-case,lrm,2045,50.6
2024,p31,mid-case,lrm,2046,49.32
2024,p31,mid-case,lrm,2047,48.04
2024,p31,mid-case,lrm,2048,46.76
2024,p31,mid-case,lrm,2049,45.48
2024,p31,mid-case,lrm,2050,44.2
2024,p31,mid-case,lrm,2051,42.92
2024,p31,mid-case,lrm,2052,41.64
2024,p31,mid-case,lrm,2053,40.36
2024,p32,mid-case,lrm,2024,597.86
2024,p32,mid-case,lrm,2025,532.3
2024,p32,mid-case,lrm,2026,466.74
2024,p32,mid-case,lrm,2027,401.18
2024,p32,mid-case,lrm,2028,335.62
2024,p32,mid-case,lrm,2029,270.06
2024,p32,mid-case,lrm,2030,204.5
2024,p32,mid-case,lrm,2031,202.02
2024,p32,mid-case,lrm,2032,199.54
2024,p32,mid-case,lrm,2033,197.06
2024,p32,mid-case,lrm,2034,194.58
2024,p32,mid-case,lrm,2035,192.1
2024,p32,mid-case,lrm,2036,171.16
2024,p32,mid-case,lrm,2037,150.22
2024,p32,mid-case,lrm,2038,129.28
2024,p32,mid-case,lrm,2039,108.34
2024,p32,mid-case,lrm,2040,87.4
2024,p32,mid-case,lrm,2041,88.56
2024,p32,mid-case,lrm,2042,89.72
2024,p32,mid-case,lrm,2043,90.88
2024,p32,mid-case,lrm,2044,92.04
2024,p32,mid-case,lrm,2045,93.2
2024,p32,mid-case,lrm,2046,123.04
2024,p32,mid-case,lrm,2047,152.88
2024,p32,mid-case,lrm,2048,182.72
2024,p32,mid-case,lrm,2049,212.56
2024,p32,mid-case,lrm,2050,242.4
2024,p32,mid-case,lrm,2051,272.24
2024,p32,mid-case,lrm,2052,302.08
2024,p32,mid-case,lrm,2053,331.92
2024,p33,mid-case,lrm,2024,611.58
2024,p33,mid-case,lrm,2025,539.1
2024,p33,mid-case,lrm,2026,466.62
2024,p33,mid-case,lrm,2027,394.14
2024,p33,mid-case,lrm,2028,321.66
2024,p33,mid-case,lrm,2029,249.18
2024,p33,mid-case,lrm,2030,176.7
2024,p33,mid-case,lrm,2031,171.5
2024,p33,mid-case,lrm,2032,166.3
2024,p33,mid-case,lrm,2033,161.1
2024,p33,mid-case,lrm,2034,155.9
2024,p33,mid-case,lrm,2035,150.7
2024,p33,mid-case,lrm,2036,136.16
2024,p33,mid-case,lrm,2037,121.62
2024,p33,mid-case,lrm,2038,107.08
2024,p33,mid-case,lrm,2039,92.54
2024,p33,mid-case,lrm,2040,78
2024,p33,mid-case,lrm,2041,77.7
2024,p33,mid-case,lrm,2042,77.4
2024,p33,mid-case,lrm,2043,77.1
2024,p33,mid-case,lrm,2044,76.8
2024,p33,mid-case,lrm,2045,76.5
2024,p33,mid-case,lrm,2046,89.26
2024,p33,mid-case,lrm,2047,102.02
2024,p33,mid-case,lrm,2048,114.78
2024,p33,mid-case,lrm,2049,127.54
2024,p33,mid-case,lrm,2050,140.3
2024,p33,mid-case,lrm,2051,153.06
2024,p33,mid-case,lrm,2052,165.82
2024,p33,mid-case,lrm,2053,178.58
2024,p34,mid-case,lrm,2024,611.58
2024,p34,mid-case,lrm,2025,539.1
2024,p34,mid-case,lrm,2026,466.62
2024,p34,mid-case,lrm,2027,394.14
2024,p34,mid-case,lrm,2028,321.66
2024,p34,mid-case,lrm,2029,249.18
2024,p34,mid-case,lrm,2030,176.7
2024,p34,mid-case,lrm,2031,171.5
2024,p34,mid-case,lrm,2032,166.3
2024,p34,mid-case,lrm,2033,161.1
2024,p34,mid-case,lrm,2034,155.9
2024,p34,mid-case,lrm,2035,150.7
2024,p34,mid-case,lrm,2036,136.16
2024,p34,mid-case,lrm,2037,121.62
2024,p34,mid-case,lrm,2038,107.08
2024,p34,mid-case,lrm,2039,92.54
2024,p34,mid-case,lrm,2040,78
2024,p34,mid-case,lrm,2041,77.7
2024,p34,mid-case,lrm,2042,77.4
2024,p34,mid-case,lrm,2043,77.1
2024,p34,mid-case,lrm,2044,76.8
2024,p34,mid-case,lrm,2045,76.5
2024,p34,mid-case,lrm,2046,89.26
2024,p34,mid-case,lrm,2047,102.02
2024,p34,mid-case,lrm,2048,114.78
2024,p34,mid-case,lrm,2049,127.54
2024,p34,mid-case,lrm,2050,140.3
2024,p34,mid-case,lrm,2051,153.06
2024,p34,mid-case,lrm,2052,165.82
2024,p34,mid-case,lrm,2053,178.58
2024,p35,mid-case,lrm,2024,832.5
2024,p35,mid-case,lrm,2025,715.4
2024,p35,mid-case,lrm,2026,598.3
2024,p35,mid-case,lrm,2027,481.2
2024,p35,mid-case,lrm,2028,364.1
2024,p35,mid-case,lrm,2029,247
2024,p35,mid-case,lrm,2030,129.9
2024,p35,mid-case,lrm,2031,118.58
2024,p35,mid-case,lrm,2032,107.26
2024,p35,mid-case,lrm,2033,95.94
2024,p35,mid-case,lrm,2034,84.62
2024,p35,mid-case,lrm,2035,73.3
2024,p35,mid-case,lrm,2036,90.5
2024,p35,mid-case,lrm,2037,107.7
2024,p35,mid-case,lrm,2038,124.9
2024,p35,mid-case,lrm,2039,142.1
2024,p35,mid-case,lrm,2040,159.3
2024,p35,mid-case,lrm,2041,154.9
2024,p35,mid-case,lrm,2042,150.5
2024,p35,mid-case,lrm,2043,146.1
2024,p35,mid-case,lrm,2044,141.7
2024,p35,mid-case,lrm,2045,137.3
2024,p35,mid-case,lrm,2046,144.56
2024,p35,mid-case,lrm,2047,151.82
2024,p35,mid-case,lrm,2048,159.08
2024,p35,mid-case,lrm,2049,166.34
2024,p35,mid-case,lrm,2050,173.6
2024,p35,mid-case,lrm,2051,180.86
2024,p35,mid-case,lrm,2052,188.12
2024,p35,mid-case,lrm,2053,195.38
2024,p36,mid-case,lrm,2024,832.88
2024,p36,mid-case,lrm,2025,715.8
2024,p36,mid-case,lrm,2026,598.72
2024,p36,mid-case,lrm,2027,481.64
2024,p36,mid-case,lrm,2028,364.56
2024,p36,mid-case,lrm,2029,247.48
2024,p36,mid-case,lrm,2030,130.4
2024,p36,mid-case,lrm,2031,118.96
2024,p36,mid-case,lrm,2032,107.52
2024,p36,mid-case,lrm,2033,96.08
2024,p36,mid-case,lrm,2034,84.64
2024,p36,mid-case,lrm,2035,73.2
2024,p36,mid-case,lrm,2036,90.88
2024,p36,mid-case,lrm,2037,108.56
2024,p36,mid-case,lrm,2038,126.24
2024,p36,mid-case,lrm,2039,143.92
2024,p36,mid-case,lrm,2040,161.6
2024,p36,mid-case,lrm,2041,156.98
2024,p36,mid-case,lrm,2042,152.36
2024,p36,mid-case,lrm,2043,147.74
2024,p36,mid-case,lrm,2044,143.12
2024,p36,mid-case,lrm,2045,138.5
2024,p36,mid-case,lrm,2046,145.4
2024,p36,mid-case,lrm,2047,152.3
2024,p36,mid-case,lrm,2048,159.2
2024,p36,mid-case,lrm,2049,166.1
2024,p36,mid-case,lrm,2050,173
2024,p36,mid-case,lrm,2051,179.9
2024,p36,mid-case,lrm,2052,186.8
2024,p36,mid-case,lrm,2053,193.7
2024,p37,mid-case,lrm,2024,560.26
2024,p37,mid-case,lrm,2025,485.9
2024,p37,mid-case,lrm,2026,411.54
2024,p37,mid-case,lrm,2027,337.18
2024,p37,mid-case,lrm,2028,262.82
2024,p37,mid-case,lrm,2029,188.46
2024,p37,mid-case,lrm,2030,114.1
2024,p37,mid-case,lrm,2031,108.9
2024,p37,mid-case,lrm,2032,103.7
2024,p37,mid-case,lrm,2033,98.5
2024,p37,mid-case,lrm,2034,93.3
2024,p37,mid-case,lrm,2035,88.1
2024,p37,mid-case,lrm,2036,113.88
2024,p37,mid-case,lrm,2037,139.66
2024,p37,mid-case,lrm,2038,165.44
2024,p37,mid-case,lrm,2039,191.22
2024,p37,mid-case,lrm,2040,217
2024,p37,mid-case,lrm,2041,201.88
2024,p37,mid-case,lrm,2042,186.76
2024,p37,mid-case,lrm,2043,171.64
2024,p37,mid-case,lrm,2044,156.52
2024,p37,mid-case,lrm,2045,141.4
2024,p37,mid-case,lrm,2046,153.42
2024,p37,mid-case,lrm,2047,165.44
2024,p37,mid-case,lrm,2048,177.46
2024,p37,mid-case,lrm,2049,189.48
2024,p37,mid-case,lrm,2050,201.5
2024,p37,mid-case,lrm,2051,213.52
2024,p37,mid-case,lrm,2052,225.54
2024,p37,mid-case,lrm,2053,237.56
2024,p38,mid-case,lrm,2024,835.42
2024,p38,mid-case,lrm,2025,717.9
2024,p38,mid-case,lrm,2026,600.38
2024,p38,mid-case,lrm,2027,482.86
2024,p38,mid-case,lrm,2028,365.34
2024,p38,mid-case,lrm,2029,247.82
2024,p38,mid-case,lrm,2030,130.3
2024,p38,mid-case,lrm,2031,118.92
2024,p38,mid-case,lrm,2032,107.54
2024,p38,mid-case,lrm,2033,96.16
2024,p38,mid-case,lrm,2034,84.78
2024,p38,mid-case,lrm,2035,73.4
2024,p38,mid-case,lrm,2036,90.62
2024,p38,mid-case,lrm,2037,107.84
2024,p38,mid-case,lrm,2038,125.06
2024,p38,mid-case,lrm,2039,142.28
2024,p38,mid-case,lrm,2040,159.5
2024,p38,mid-case,lrm,2041,155.1
2024,p38,mid-case,lrm,2042,150.7
2024,p38,mid-case,lrm,2043,146.3
2024,p38,mid-case,lrm,2044,141.9
2024,p38,mid-case,lrm,2045,137.5
2024,p38,mid-case,lrm,2046,144.62
2024,p38,mid-case,lrm,2047,151.74
2024,p38,mid-case,lrm,2048,158.86
2024,p38,mid-case,lrm,2049,165.98
2024,p38,mid-case,lrm,2050,173.1
2024,p38,mid-case,lrm,2051,180.22
2024,p38,mid-case,lrm,2052,187.34
2024,p38,mid-case,lrm,2053,194.46
2024,p39,mid-case,lrm,2024,832.24
2024,p39,mid-case,lrm,2025,715.4
2024,p39,mid-case,lrm,2026,598.56
2024,p39,mid-case,lrm,2027,481.72
2024,p39,mid-case,lrm,2028,364.88
2024,p39,mid-case,lrm,2029,248.04
2024,p39,mid-case,lrm,2030,131.2
2024,p39,mid-case,lrm,2031,119.58
2024,p39,mid-case,lrm,2032,107.96
2024,p39,mid-case,lrm,2033,96.34
2024,p39,mid-case,lrm,2034,84.72
2024,p39,mid-case,lrm,2035,73.1
2024,p39,mid-case,lrm,2036,90.7
2024,p39,mid-case,lrm,2037,108.3
2024,p39,mid-case,lrm,2038,125.9
2024,p39,mid-case,lrm,2039,143.5
2024,p39,mid-case,lrm,2040,161.1
2024,p39,mid-case,lrm,2041,154.18
2024,p39,mid-case,lrm,2042,147.26
2024,p39,mid-case,lrm,2043,140.34
2024,p39,mid-case,lrm,2044,133.42
2024,p39,mid-case,lrm,2045,126.5
2024,p39,mid-case,lrm,2046,101.2
2024,p39,mid-case,lrm,2047,75.9
2024,p39,mid-case,lrm,2048,50.6
2024,p39,mid-case,lrm,2049,25.3
2024,p39,mid-case,lrm,2050,0
2024,p39,mid-case,lrm,2051,0
2024,p39,mid-case,lrm,2052,0
2024,p39,mid-case,lrm,2053,0
2024,p40,mid-case,lrm,2024,832.36
2024,p40,mid-case,lrm,2025,715.5
2024,p40,mid-case,lrm,2026,598.64
2024,p40,mid-case,lrm,2027,481.78
2024,p40,mid-case,lrm,2028,364.92
2024,p40,mid-case,lrm,2029,248.06
2024,p40,mid-case,lrm,2030,131.2
2024,p40,mid-case,lrm,2031,119.58
2024,p40,mid-case,lrm,2032,107.96
2024,p40,mid-case,lrm,2033,96.34
2024,p40,mid-case,lrm,2034,84.72
2024,p40,mid-case,lrm,2035,73.1
2024,p40,mid-case,lrm,2036,90.7
2024,p40,mid-case,lrm,2037,108.3
2024,p40,mid-case,lrm,2038,125.9
2024,p40,mid-case,lrm,2039,143.5
2024,p40,mid-case,lrm,2040,161.1
2024,p40,mid-case,lrm,2041,154.18
2024,p40,mid-case,lrm,2042,147.26
2024,p40,mid-case,lrm,2043,140.34
2024,p40,mid-case,lrm,2044,133.42
2024,p40,mid-case,lrm,2045,126.5
2024,p40,mid-case,lrm,2046,101.2
2024,p40,mid-case,lrm,2047,75.9
2024,p40,mid-case,lrm,2048,50.6
2024,p40,mid-case,lrm,2049,25.3
2024,p40,mid-case,lrm,2050,0
2024,p40,mid-case,lrm,2051,0
2024,p40,mid-case,lrm,2052,0
2024,p40,mid-case,lrm,2053,0
2024,p41,mid-case,lrm,2024,832.36
2024,p41,mid-case,lrm,2025,715.5
2024,p41,mid-case,lrm,2026,598.64
2024,p41,mid-case,lrm,2027,481.78
2024,p41,mid-case,lrm,2028,364.92
2024,p41,mid-case,lrm,2029,248.06
2024,p41,mid-case,lrm,2030,131.2
2024,p41,mid-case,lrm,2031,119.58
2024,p41,mid-case,lrm,2032,107.96
2024,p41,mid-case,lrm,2033,96.34
2024,p41,mid-case,lrm,2034,84.72
2024,p41,mid-case,lrm,2035,73.1
2024,p41,mid-case,lrm,2036,90.7
2024,p41,mid-case,lrm,2037,108.3
2024,p41,mid-case,lrm,2038,125.9
2024,p41,mid-case,lrm,2039,143.5
2024,p41,mid-case,lrm,2040,161.1
2024,p41,mid-case,lrm,2041,154.18
2024,p41,mid-case,lrm,2042,147.26
2024,p41,mid-case,lrm,2043,140.34
2024,p41,mid-case,lrm,2044,133.42
2024,p41,mid-case,lrm,2045,126.5
2024,p41,mid-case,lrm,2046,101.2
2024,p41,mid-case,lrm,2047,75.9
2024,p41,mid-case,lrm,2048,50.6
2024,p41,mid-case,lrm,2049,25.3
2024,p41,mid-case,lrm,2050,0
2024,p41,mid-case,lrm,2051,0
2024,p41,mid-case,lrm,2052,0
2024,p41,mid-case,lrm,2053,0
2024,p42,mid-case,lrm,2024,516.84
2024,p42,mid-case,lrm,2025,446.3
2024,p42,mid-case,lrm,2026,375.76
2024,p42,mid-case,lrm,2027,305.22
2024,p42,mid-case,lrm,2028,234.68
2024,p42,mid-case,lrm,2029,164.14
2024,p42,mid-case,lrm,2030,93.6
2024,p42,mid-case,lrm,2031,84
2024,p42,mid-case,lrm,2032,74.4
2024,p42,mid-case,lrm,2033,64.8
2024,p42,mid-case,lrm,2034,55.2
2024,p42,mid-case,lrm,2035,45.6
2024,p42,mid-case,lrm,2036,36.48
2024,p42,mid-case,lrm,2037,27.36
2024,p42,mid-case,lrm,2038,18.24
2024,p42,mid-case,lrm,2039,9.12
2024,p42,mid-case,lrm,2040,0
2024,p42,mid-case,lrm,2041,0
2024,p42,mid-case,lrm,2042,0
2024,p42,mid-case,lrm,2043,0
2024,p42,mid-case,lrm,2044,0
2024,p42,mid-case,lrm,2045,0
2024,p42,mid-case,lrm,2046,0
2024,p42,mid-case,lrm,2047,0
2024,p42,mid-case,lrm,2048,0
2024,p42,mid-case,lrm,2049,0
2024,p42,mid-case,lrm,2050,0
2024,p42,mid-case,lrm,2051,0
2024,p42,mid-case,lrm,2052,0
2024,p42,mid-case,lrm,2053,0
2024,p43,mid-case,lrm,2024,516.84
2024,p43,mid-case,lrm,2025,446.3
2024,p43,mid-case,lrm,2026,375.76
2024,p43,mid-case,lrm,2027,305.22
2024,p43,mid-case,lrm,2028,234.68
2024,p43,mid-case,lrm,2029,164.14
2024,p43,mid-case,lrm,2030,93.6
2024,p43,mid-case,lrm,2031,84
2024,p43,mid-case,lrm,2032,74.4
2024,p43,mid-case,lrm,2033,64.8
2024,p43,mid-case,lrm,2034,55.2
2024,p43,mid-case,lrm,2035,45.6
2024,p43,mid-case,lrm,2036,36.48
2024,p43,mid-case,lrm,2037,27.36
2024,p43,mid-case,lrm,2038,18.24
2024,p43,mid-case,lrm,2039,9.12
2024,p43,mid-case,lrm,2040,0
2024,p43,mid-case,lrm,2041,0
2024,p43,mid-case,lrm,2042,0
2024,p43,mid-case,lrm,2043,0
2024,p43,mid-case,lrm,2044,0
2024,p43,mid-case,lrm,2045,0
2024,p43,mid-case,lrm,2046,0
2024,p43,mid-case,lrm,2047,0
2024,p43,mid-case,lrm,2048,0
2024,p43,mid-case,lrm,2049,0
2024,p43,mid-case,lrm,2050,0
2024,p43,mid-case,lrm,2051,0
2024,p43,mid-case,lrm,2052,0
2024,p43,mid-case,lrm,2053,0
2024,p44,mid-case,lrm,2024,516.84
2024,p44,mid-case,lrm,2025,446.3
2024,p44,mid-case,lrm,2026,375.76
2024,p44,mid-case,lrm,2027,305.22
2024,p44,mid-case,lrm,2028,234.68
2024,p44,mid-case,lrm,2029,164.14
2024,p44,mid-case,lrm,2030,93.6
2024,p44,mid-case,lrm,2031,84
2024,p44,mid-case,lrm,2032,74.4
2024,p44,mid-case,lrm,2033,64.8
2024,p44,mid-case,lrm,2034,55.2
2024,p44,mid-case,lrm,2035,45.6
2024,p44,mid-case,lrm,2036,36.48
2024,p44,mid-case,lrm,2037,27.36
2024,p44,mid-case,lrm,2038,18.24
2024,p44,mid-case,lrm,2039,9.12
2024,p44,mid-case,lrm,2040,0
2024,p44,mid-case,lrm,2041,0
2024,p44,mid-case,lrm,2042,0
2024,p44,mid-case,lrm,2043,0
2024,p44,mid-case,lrm,2044,0
2024,p44,mid-case,lrm,2045,0
2024,p44,mid-case,lrm,2046,0
2024,p44,mid-case,lrm,2047,0
2024,p44,mid-case,lrm,2048,0
2024,p44,mid-case,lrm,2049,0
2024,p44,mid-case,lrm,2050,0
2024,p44,mid-case,lrm,2051,0
2024,p44,mid-case,lrm,2052,0
2024,p44,mid-case,lrm,2053,0
2024,p45,mid-case,lrm,2024,558.9
2024,p45,mid-case,lrm,2025,484.5
2024,p45,mid-case,lrm,2026,410.1
2024,p45,mid-case,lrm,2027,335.7
2024,p45,mid-case,lrm,2028,261.3
2024,p45,mid-case,lrm,2029,186.9
2024,p45,mid-case,lrm,2030,112.5
2024,p45,mid-case,lrm,2031,107.52
2024,p45,mid-case,lrm,2032,102.54
